,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
97,166,631.0920135402513,631.0939340619243,631.094072774216,2464930.7016827865,244958.949867012,4.911117033272702,-1,0.219796536952015,0.7646081758837738,0.0,0.4587649055302643,17.0,0.8571428571428571,0.6071428571428571,O17,de-protonated,0.0,,C28 H24 O17,28.0,24.0,17.0,,,,,,
98,167,631.0710709184369,631.0729913802323,631.0729434061166,2909114.4112283005,244966.69991051135,5.796106692560883,-1,-0.07601992174526341,0.9684042028819386,0.0,0.5810425217291632,22.0,0.6451612903225806,0.4838709677419355,O15,de-protonated,0.0,,C31 H20 O15,31.0,20.0,15.0,,,,,,
99,168,629.185791492868,629.1877065637252,629.1875792378909,2041290.0304263942,245700.69989460957,4.067057232656816,-1,-0.2023654607040127,0.7965145462044226,0.0,0.4779087277226536,15.0,1.096774193548387,0.45161290322580644,O14,de-protonated,0.0,,C31 H34 O14,31.0,34.0,14.0,,,,,,
100,169,629.1495739971764,629.1514889644569,629.1511937285065,2069367.4144561037,245715.19988056694,4.122998488475451,-1,-0.46926073306088883,0.29423849230152715,0.0,0.17654309538091628,16.0,1.0,0.5,O15,de-protonated,0.0,,C30 H30 O15,30.0,30.0,15.0,,,,,,
101,170,629.1129648637075,629.1148797262908,629.1148082191222,2750172.526712696,245729.44986101004,5.479431584489022,-1,-0.11366314652435167,0.9307412667281955,0.0,0.5584447600369172,17.0,0.896551724137931,0.5517241379310345,O16,de-protonated,0.0,,C29 H26 O16,29.0,26.0,16.0,,,,,,
102,171,629.0917839034586,629.093698705467,629.0936788510229,2657103.967411129,245737.4498899726,5.294002198366304,-1,-0.03156039353731033,0.994481624481821,0.0,0.5966889746890925,22.0,0.6875,0.4375,O14,de-protonated,0.0,,C32 H22 O14,32.0,22.0,14.0,,,,,,
103,172,629.0765429576287,629.0784577160498,629.078422709738,2867803.6617716383,245743.6998784402,5.713799337966546,-1,-0.05564697586363728,0.9829438759476891,0.0,0.5897663255686134,18.0,0.7857142857142857,0.6071428571428571,O17,de-protonated,0.0,,C28 H22 O17,28.0,22.0,17.0,,,,,,
104,173,629.0555226306578,629.0574373289631,629.0572933416386,2845019.5236516553,245751.9498748785,5.668404321898509,-1,-0.22889381635229142,0.7474642707891219,0.0,0.4484785624734731,23.0,0.5806451612903226,0.4838709677419355,O15,de-protonated,0.0,,C31 H18 O15,31.0,18.0,15.0,,,,,,
105,174,627.1335028221413,627.1354120229768,627.1355436640285,2718535.442705247,246504.6999068475,5.4163979981711625,-1,0.20990845298146607,0.7828717129388018,0.0,0.469723027763281,17.0,0.9333333333333333,0.5,O15,de-protonated,0.0,,C30 H28 O15,30.0,28.0,15.0,,,,,,
106,175,627.1124740923078,627.1143832329882,627.1144142959291,2118547.46076845,197210.55993300074,4.220984595337122,-1,0.04953313179543061,0.9864617491385503,0.0,0.5918770494831301,22.0,0.7272727272727273,0.3939393939393939,O13,de-protonated,0.0,,C33 H24 O13,33.0,24.0,13.0,,,,,,
107,176,627.0970470470343,627.0989561435836,627.0991581546442,3311389.2471453873,246519.44990524973,6.597597297299041,-1,0.3221357548068319,0.5618569352323883,0.0,0.337114161139433,18.0,0.8275862068965517,0.5517241379310345,O16,de-protonated,0.0,,C29 H24 O16,29.0,24.0,16.0,,,,,,
108,177,627.0759743548679,627.0778833911359,627.0780287865449,3238560.4276064537,246527.6999219329,6.45249347920524,-1,0.23186174985383617,0.7418071685488078,0.0,0.44508430112928465,23.0,0.625,0.4375,O14,de-protonated,0.0,,C32 H20 O14,32.0,20.0,14.0,,,,,,
109,178,627.0606819154641,627.0625909079859,627.06277264526,2510855.1783656073,246533.69989772528,5.002616757596457,-1,0.2898230959882949,0.6270980493378611,0.0,0.3762588296027166,19.0,0.7142857142857143,0.6071428571428571,O17,de-protonated,0.0,,C28 H20 O17,28.0,20.0,17.0,,,,,,
110,179,627.0395613722255,627.0414703043288,627.0416432771606,2296197.622054971,197233.55988236293,4.574933991343369,-1,0.27585541355050064,0.6552380215389673,0.0,0.3931428129233803,24.0,0.5161290322580645,0.4838709677419355,O15,de-protonated,0.0,,C31 H16 O15,31.0,16.0,15.0,,,,,,
111,180,625.1181332049372,625.1200366398037,625.1198935995506,2856286.8902146765,247299.44991677802,5.690853373228839,-1,-0.22882051052429023,0.7476036157991304,0.0,0.4485621694794782,18.0,0.8666666666666667,0.5,O15,de-protonated,0.0,,C30 H26 O15,30.0,26.0,15.0,,,,,,
112,181,625.0969587824786,625.0988621567571,625.0987642314511,2258147.286641949,247308.19990819023,4.499122671276213,-1,-0.15665573446247233,0.8725467931535607,0.0,0.5235280758921363,23.0,0.6666666666666666,0.3939393939393939,O13,de-protonated,0.0,,C33 H22 O13,33.0,22.0,13.0,,,,,,
113,182,625.0816685477346,625.0835718782618,625.0835080901662,3099328.0816854835,247313.94985431738,6.175087568699043,-1,-0.10204731800695638,0.9437880706099216,0.0,0.566272842365953,19.0,0.7586206896551724,0.5517241379310345,O16,de-protonated,0.0,,C29 H22 O16,29.0,22.0,16.0,,,,,,
114,183,625.0605648144697,625.0624680846107,625.0623787220669,3631201.4678302193,197857.95991492533,7.234789751992305,-1,-0.1429658012478263,0.8926584696706881,0.0,0.5355950818024128,24.0,0.5625,0.4375,O14,de-protonated,0.0,,C32 H18 O14,32.0,18.0,14.0,,,,,,
115,184,623.1387114536524,623.1406092239073,623.1406290444569,2104445.3100705184,330780.26652311714,4.192887532628175,-1,0.03180750647996514,0.9943951137123881,0.0,0.5966370682274328,18.0,0.9032258064516129,0.45161290322580644,O14,de-protonated,0.0,,C31 H28 O14,31.0,28.0,14.0,,,,,,
116,185,623.1022981143246,623.1041957803599,623.1042435350726,3375422.02074149,198479.75991455017,6.725175912341171,-1,0.0766400055488428,0.9678950532819589,0.0,0.5807370319691754,19.0,0.8,0.5,O15,de-protonated,0.0,,C30 H24 O15,30.0,24.0,15.0,,,,,,
117,186,623.0870457508761,623.0889433732568,623.0889873937876,2163689.463549187,248105.9498950264,4.310925322117462,-1,0.07064886671554643,0.9726516908168099,0.0,0.5835910144900859,15.0,0.9230769230769231,0.6923076923076923,O18,de-protonated,0.0,,C26 H24 O18,26.0,24.0,18.0,,,,,,
118,187,623.0810450360867,623.0829426412927,623.0831141669731,2309396.8384093335,198486.55994237156,4.601232051657806,-1,0.2752853938059731,0.6563826330344745,0.0,0.3938295798206847,24.0,0.6060606060606061,0.3939393939393939,O13,de-protonated,0.0,,C33 H20 O13,33.0,20.0,13.0,,,,,,
119,188,623.065957947909,623.0678555099335,623.0678580256882,3032747.3690022626,248113.94989473015,6.042432451083457,-1,0.0040376898600974955,0.9999094322159187,0.0,0.5999456593295511,20.0,0.6896551724137931,0.5517241379310345,O16,de-protonated,0.0,,C29 H20 O16,29.0,20.0,16.0,,,,,,
120,189,621.1231281470803,621.1250201477212,621.1249789799789,2215353.75395553,248890.44990808194,4.413861025929873,-1,-0.06627932174300746,0.9758901312044214,0.0,0.5855340787226528,19.0,0.8387096774193549,0.45161290322580644,O14,de-protonated,0.0,,C31 H26 O14,31.0,26.0,14.0,,,,,,
121,190,621.1079124228437,621.1098043799238,621.109722838694,2346417.347525291,248896.19993289668,4.67499155036326,-1,-0.13128313221057256,0.9086898438577786,0.0,0.5452139063146672,15.0,0.9629629629629629,0.6296296296296297,O17,de-protonated,0.0,,C27 H26 O17,27.0,26.0,17.0,,,,,,
122,191,621.086952667371,621.0888445644455,621.0885934705946,3632862.958122389,248904.94988311615,7.238100097905447,-1,-0.40428024851861616,0.40332443295931275,0.0,0.24199465977558765,20.0,0.7333333333333333,0.5,O15,de-protonated,0.0,,C30 H22 O15,30.0,22.0,15.0,,,,,,
123,192,621.0504656818421,621.052357474458,621.0522079612102,2431371.847315258,248919.1999139414,4.8442545201850225,-1,-0.2407418342672039,0.7247117553320668,0.0,0.43482705319924003,21.0,0.6206896551724138,0.5517241379310345,O16,de-protonated,0.0,,C29 H18 O16,29.0,18.0,16.0,,,,,,
124,193,619.2014664005934,619.203352899046,619.2032293023689,2033159.1502021595,249662.44983683614,4.050857302842368,-1,-0.19960599565737,0.8014381165502664,0.0,0.4808628699301598,13.0,1.2,0.4666666666666667,O14,de-protonated,0.0,,C30 H36 O14,30.0,36.0,14.0,,,,,,
125,194,619.1284288011466,619.1303150904471,619.1304582836002,2116306.4525741306,249691.94988693116,4.216519620517622,-1,0.231281067189736,0.7429163351802056,0.0,0.44574980110812334,15.0,1.0,0.5714285714285714,O16,de-protonated,0.0,,C28 H28 O16,28.0,28.0,16.0,,,,,,
126,195,619.1074622027451,619.1093484320048,619.1093289155009,2604944.0405792114,249700.4499078426,5.190078990730647,-1,-0.031523517760635146,0.9944944769593339,0.0,0.5966966861756003,20.0,0.7741935483870968,0.45161290322580644,O14,de-protonated,0.0,,C31 H24 O14,31.0,24.0,14.0,,,,,,
127,196,619.0919474969809,619.093833681812,619.094072774216,2177305.8497616877,249706.69987239625,4.338054549813063,-1,0.38619721050340833,0.4366594905002568,0.0,0.26199569430015407,16.0,0.8888888888888888,0.6296296296296297,O17,de-protonated,0.0,,C27 H24 O17,27.0,24.0,17.0,,,,,,
128,197,619.0709010578802,619.0727871824416,619.0729434061166,3485604.1915902155,249715.19989457203,6.944702382456018,-1,0.2523509977281938,0.7020269551246158,0.0,0.42121617307476944,21.0,0.6666666666666666,0.5,O15,de-protonated,0.0,,C30 H20 O15,30.0,20.0,15.0,,,,,,
129,198,619.0346577605275,619.0365437813003,619.0365578967322,2034322.2560541637,199783.95993018118,4.053174669800139,-1,0.022802258954290677,0.9971155956141174,0.0,0.5982693573684704,22.0,0.5517241379310345,0.5517241379310345,O16,de-protonated,0.0,,C29 H16 O16,29.0,16.0,16.0,,,,,,
130,199,617.1493958902745,617.1512765116103,617.1511937285065,2070806.2231012934,250492.69987862394,4.125865164459562,-1,-0.13413747646052104,0.9048732976059354,0.0,0.5429239785635612,15.0,1.0344827586206897,0.5172413793103449,O15,de-protonated,0.0,,C29 H30 O15,29.0,30.0,15.0,,,,,,
131,200,617.1130986490704,617.1149791664368,617.1148082191222,2535819.7978262533,250507.6999226657,5.052356155048341,-1,-0.27701055348173836,0.65291736520134,0.0,0.391750419120804,16.0,0.9285714285714286,0.5714285714285714,O16,de-protonated,0.0,,C28 H26 O16,28.0,26.0,16.0,,,,,,
132,201,617.0919241835696,617.0938046402839,617.0936788510229,3158399.449763542,250515.94984061245,6.2927811013199895,-1,-0.20384143496624763,0.7938658984760637,0.0,0.4763195390856382,21.0,0.7096774193548387,0.45161290322580644,O14,de-protonated,0.0,,C31 H22 O14,31.0,22.0,14.0,,,,,,
133,202,617.0766801568662,617.0785605699155,617.078422709738,2420723.990378522,250522.19988279094,4.823039777095428,-1,-0.2234078723009761,0.7578394195310962,0.0,0.45470365171865773,17.0,0.8148148148148148,0.6296296296296297,O17,de-protonated,0.0,,C27 H22 O17,27.0,22.0,17.0,,,,,,
134,203,617.0555497135718,617.0574300660948,617.0572933416386,3637146.4007053385,200424.7598914054,7.246634409971829,-1,-0.2215749779781029,0.7612810931572531,0.0,0.45676865589435184,22.0,0.6,0.5,O15,de-protonated,0.0,,C30 H18 O15,30.0,18.0,15.0,,,,,,
135,204,615.1335880525954,615.1354628991256,615.1355436640285,2346800.414994006,251313.9498958988,4.675754772294495,-1,0.1312961082322523,0.9086726433602645,0.0,0.5452035860161587,16.0,0.9655172413793104,0.5172413793103449,O15,de-protonated,0.0,,C29 H28 O15,29.0,28.0,15.0,,,,,,
136,205,615.0974257075326,615.0993004504525,615.0991581546442,2979375.1809059284,251328.69990640474,5.936093939463638,-1,-0.23133799869384233,0.7428076396175027,0.0,0.44568458377050163,17.0,0.8571428571428571,0.5714285714285714,O16,de-protonated,0.0,,C28 H24 O16,28.0,24.0,16.0,,,,,,
137,206,615.0761604024356,615.078035084427,615.0780287865449,3179987.0162305413,201069.75991911822,6.335792073316325,-1,-0.010239159632782782,0.9994177229780691,0.0,0.5996506337868415,22.0,0.6451612903225806,0.45161290322580644,O14,de-protonated,0.0,,C31 H20 O14,31.0,20.0,14.0,,,,,,
138,207,615.0610466547097,615.0629212933977,615.06277264526,2138423.511944984,251343.1999271943,4.260585551834859,-1,-0.24167962090257705,0.7228925664416402,0.0,0.43373553986498414,18.0,0.7407407407407407,0.6296296296296297,O17,de-protonated,0.0,,C27 H20 O17,27.0,20.0,17.0,,,,,,
139,208,615.0399805121338,615.0418550904637,615.0416432771606,2463292.6865013805,251352.19993465184,4.9078534590664695,-1,-0.3443885556083684,0.5174159373940463,0.0,0.3104495624364278,23.0,0.5333333333333333,0.5,O15,de-protonated,0.0,,C30 H16 O15,30.0,16.0,15.0,,,,,,
140,209,613.117994924552,613.1198639953612,613.1198935995506,2840894.2398474463,252139.69994089776,5.660185124683714,-1,0.04828450294472111,0.9871313339899894,0.0,0.5922788003939936,17.0,0.896551724137931,0.5172413793103449,O15,de-protonated,0.0,,C29 H26 O15,29.0,26.0,15.0,,,,,,
141,210,613.0967271259419,613.0985961357998,613.0987642314511,2546442.352766851,252148.44991418673,5.073520486552682,-1,0.2741738544714177,0.6586135422411912,0.0,0.3951681253447147,22.0,0.6875,0.40625,O13,de-protonated,0.0,,C32 H22 O13,32.0,22.0,13.0,,,,,,
142,211,613.0815101222656,613.0833790885129,613.0835080901662,3427664.038261826,252154.69992421972,6.829262677101533,-1,0.2104144894794259,0.7819471713231326,0.0,0.46916830279387955,18.0,0.7857142857142857,0.5714285714285714,O16,de-protonated,0.0,,C28 H22 O16,28.0,22.0,16.0,,,,,,
143,212,613.060385879731,613.0622547854379,613.0623787220669,3252560.304477659,252163.4499080889,6.480386771993943,-1,0.2021598997973341,0.7968825970364736,0.0,0.47812955822188413,23.0,0.5806451612903226,0.45161290322580644,O14,de-protonated,0.0,,C31 H18 O14,31.0,18.0,14.0,,,,,,
144,213,613.0239062194138,613.0257750205726,613.0259932126826,2072417.7469707457,252178.449902284,4.129075957492968,-1,0.35592635937934197,0.4947030331625645,0.0,0.2968218198975387,24.0,0.4666666666666667,0.5,O15,de-protonated,0.0,,C30 H14 O15,30.0,14.0,15.0,,,,,,
145,214,611.1388532439731,611.1407166420244,611.1406290444569,2300941.181300027,202365.15992648512,4.584385037813287,-1,-0.1433345506886654,0.8921350636393264,0.0,0.5352810381835958,17.0,0.9333333333333333,0.4666666666666667,O14,de-protonated,0.0,,C30 H28 O14,30.0,28.0,14.0,,,,,,
146,215,611.1024488909713,611.104312184664,611.1042435350726,3305446.651501393,252971.69995166134,6.585757296008477,-1,-0.11233695746453329,0.9322923394773399,0.0,0.5593754036864039,18.0,0.8275862068965517,0.5172413793103449,O15,de-protonated,0.0,,C29 H24 O15,29.0,24.0,15.0,,,,,,
147,216,611.081333998033,611.0831972311962,611.0831141669731,2183144.7358470866,202384.15994408578,4.349687920637551,-1,-0.1359295014883904,0.9024436286255,0.0,0.5414661771753,23.0,0.625,0.40625,O13,de-protonated,0.0,,C32 H20 O13,32.0,20.0,13.0,,,,,,
148,217,611.066101678036,611.0679648675333,611.0678580256882,2724298.8525666255,252986.6999104283,5.427880990500571,-1,-0.17484448523697504,0.8438026544806511,0.0,0.5062815926883906,19.0,0.7142857142857143,0.5714285714285714,O16,de-protonated,0.0,,C28 H20 O16,28.0,20.0,16.0,,,,,,
149,218,611.0449045599006,611.0467676886327,611.0467286575889,2203770.906785968,252995.44995936519,4.390783412433723,-1,-0.06387571026462147,0.9775877145772094,0.0,0.5865526287463256,24.0,0.5161290322580645,0.45161290322580644,O14,de-protonated,0.0,,C31 H16 O14,31.0,16.0,14.0,,,,,,
150,219,609.1231506897823,609.125008308765,609.1249789799789,2180372.7622517576,253793.69988804936,4.344165052700327,-1,-0.0481490451695783,0.9872029731154505,0.0,0.5923217838692703,18.0,0.8666666666666667,0.4666666666666667,O14,de-protonated,0.0,,C30 H26 O14,30.0,26.0,14.0,,,,,,
151,220,609.0868688919489,609.0887264068969,609.0885934705946,3585745.0059285783,253808.44986500766,7.144222498249611,-1,-0.21825446038285035,0.7674830061892053,0.0,0.46048980371352316,19.0,0.7586206896551724,0.5172413793103449,O15,de-protonated,0.0,,C29 H22 O15,29.0,22.0,15.0,,,,,,
152,221,609.0503931446821,609.0522505550387,609.0522079612102,2620326.9780732924,253823.6998392292,5.220727887390246,-1,-0.06993460965814237,0.9731944345287478,0.0,0.5839166607172487,20.0,0.6428571428571429,0.5714285714285714,O16,de-protonated,0.0,,C28 H18 O16,28.0,18.0,16.0,,,,,,
153,222,607.2012548727837,607.2031069802188,607.2032293023689,2025004.544216065,254596.9499501459,4.034610101924875,-1,0.20145174498747487,0.7981489611215336,0.0,0.4788893766729201,12.0,1.2413793103448276,0.4827586206896552,O14,de-protonated,0.0,,C29 H36 O14,29.0,36.0,14.0,,,,,,
154,223,607.1286388919356,607.1304907910977,607.1304582836002,2114073.1688096863,254627.44989285184,4.2120700358180585,-1,-0.0535428540349477,0.9841992885375999,0.0,0.5905195731225599,14.0,1.037037037037037,0.5925925925925926,O16,de-protonated,0.0,,C27 H28 O16,27.0,28.0,16.0,,,,,,
155,224,607.1074628483068,607.1093146867327,607.1093289155009,3032704.8166190297,203708.95992287048,6.042347669903215,-1,0.023436912527686357,0.9969530465865458,0.0,0.5981718279519275,19.0,0.8,0.4666666666666667,O14,de-protonated,0.0,,C30 H24 O14,30.0,24.0,14.0,,,,,,
156,225,607.0922641086188,607.0941159034521,607.094072774216,2314102.5057920073,254642.69991434328,4.610607602548623,-1,-0.07104209720844987,0.9723506627639762,0.0,0.5834103976583856,15.0,0.9230769230769231,0.6538461538461539,O17,de-protonated,0.0,,C26 H24 O17,26.0,24.0,17.0,,,,,,
157,226,607.0710891944286,607.0729409285287,607.0729434061166,3271317.3814647836,254651.19990199368,6.517758289263368,-1,0.004081202850916125,0.9999074697439087,0.0,0.5999444818463452,20.0,0.6896551724137931,0.5172413793103449,O15,de-protonated,0.0,,C29 H20 O15,29.0,20.0,15.0,,,,,,
158,227,605.1491077489436,605.1509539697644,605.1511937285065,2061769.3018694732,204368.1599140107,4.1078600425469505,-1,0.39619642934368954,0.4180875145284748,0.0,0.25085250871708487,14.0,1.0714285714285714,0.5357142857142857,O15,de-protonated,0.0,,C28 H30 O15,28.0,30.0,15.0,,,,,,
159,228,605.1129309984724,605.1147771155054,605.1148082191222,3007331.7368217814,204380.35991086648,5.9917944578823725,-1,0.05140118273696744,0.9854289690521483,0.0,0.5912573814312889,15.0,0.9629629629629629,0.5925925925925926,O16,de-protonated,0.0,,C27 H26 O16,27.0,26.0,16.0,,,,,,
160,229,605.091776820576,605.0936228769194,605.0936788510229,2930348.712977338,255484.19989081385,5.838413821494836,-1,0.09250485574596558,0.9535726031699848,0.0,0.5721435619019909,20.0,0.7333333333333333,0.4666666666666667,O14,de-protonated,0.0,,C30 H22 O14,30.0,22.0,14.0,,,,,,
161,230,605.0765913252911,605.0784373380685,605.078422709738,2489958.893676029,255490.94995585017,4.960983092357494,-1,-0.02417592492052855,0.9967581808257395,0.0,0.5980549084954437,16.0,0.8461538461538461,0.6538461538461539,O17,de-protonated,0.0,,C26 H22 O17,26.0,22.0,17.0,,,,,,
162,231,605.05548222472,605.0573281769367,605.0572933416386,3264316.1882582484,204399.75993590418,6.503809142868958,-1,-0.057573553009265255,0.9817534437025824,0.0,0.5890520662215495,21.0,0.6206896551724138,0.5172413793103449,O15,de-protonated,0.0,,C29 H18 O15,29.0,18.0,15.0,,,,,,
163,233,603.1758564685093,603.1776970275334,603.1778024002274,24925575.68616114,256295.69996167562,49.66160680820114,-1,0.1746959081259489,0.8282445952174133,0.9990019948772312,0.8965475550813404,5.0,1.6363636363636365,0.8636363636363636,O19,de-protonated,0.0,,C22 H36 O19,22.0,36.0,19.0,,,,,,
164,234,603.1700326053084,603.17187314762,603.1719291734129,2163426.031966036,256298.19987761966,4.310400462195748,-1,0.09288527895812389,0.9531990522508185,0.0,0.5719194313504911,14.0,1.103448275862069,0.4827586206896552,O14,de-protonated,0.0,,C29 H32 O14,29.0,32.0,14.0,,,,,,
165,235,603.1335683170008,603.1354087546725,603.1355436640285,2387718.9452880896,256313.69989067738,4.757280671163201,-1,0.22367999602047003,0.7573273638280716,0.0,0.45439641829684296,15.0,1.0,0.5357142857142857,O15,de-protonated,0.0,,C28 H28 O15,28.0,28.0,15.0,,,,,,
166,236,603.1124103799762,603.1142507569317,603.1144142959291,2071977.8338025713,256322.69989462895,4.128199476441429,-1,0.2711575010249584,0.664659801142347,0.0,0.3987958806854082,20.0,0.7741935483870968,0.41935483870967744,O13,de-protonated,0.0,,C31 H24 O13,31.0,24.0,13.0,,,,,,
167,237,603.0972378498144,603.0990781832297,603.0991581546442,3040438.642831778,256329.4499180174,6.057756511060441,-1,0.1326007728777555,0.9069362312143227,0.0,0.5441617387285935,16.0,0.8888888888888888,0.5925925925925926,O16,de-protonated,0.0,,C27 H24 O16,27.0,24.0,16.0,,,,,,
