m/z,intensity,formula
307.0822459713316,131414436.54022036,C15H16O7
307.04574987750664,92715682.3703132,C14H12O8
307.0096677411582,25834880.21347839,C13H8O9
306.09822098325395,4260589.288474875,C15H17N1O6
306.06203589371864,6960519.208685866,C14H13N1O7
305.2156899948482,65581061.21009009,C16H34O3S1
305.1759064155072,4829449.3405055115,C18H26O4
305.1392452203027,46758682.99188483,C17H22O5
305.1030370715449,83170842.28932738,C16H18O6
305.0667818476007,73948705.79023013,C15H14O7
305.05141019737084,3703528.8343752273,C11H14O10
305.0301295605457,73901066.43861338,C14H10O8
304.99380574414795,8177695.690308775,C13H6O9
304.0826987193373,4450721.484391082,C15H15N1O6
304.04052686784945,12656075.084366653,C21H7N1O2
303.1601326371151,8648277.741750317,C18H24O4
303.12357682127214,41534047.896951854,C17H20O5
303.1085093011424,12939236.478392074,C13H20O8
303.0874203241809,42649832.62483424,C16H16O6
303.05112559853035,41983831.298526935,C15H12O7
303.03577137000326,9828424.517787954,C11H12O10
303.01448449680515,22917016.7973498,C14H8O8
302.0670513784106,3281115.564402618,C15H13N1O6
302.0307356738535,3062727.51903224,C14H9N1O7
301.2382727996989,5000793.588461704,C17H34O4
301.16572962529403,6411009.859690854,C15H26O6
301.129264328061,22706467.444232397,C14H22O7
301.1081643135145,20598872.108226635,C17H18O5
301.092680027098,98036837.48866956,C13H18O8
301.0718872330297,25019575.840865538,C16H14O6
301.0564763164338,41481606.50743542,C12H14O9
301.03524943744594,29736685.267244615,C15H10O7
301.0202516151763,7197759.363338468,C11H10O10
300.07262742038836,3311708.6610827255,C12H15N1O8
299.25900588666815,7294107.386948889,C18H36O3
299.22286765679934,3656845.121427577,C17H32O4
299.1864322343072,3325650.8283819123,C16H28O5
299.1498032616889,28698618.386679027,C15H24O6
299.12899320856775,6725499.126003783,C18H20O4
299.11351081420423,167784372.90408322,C14H20O7
299.0924155788661,11644389.007587183,C17H16O5
299.0773490367438,149620107.26998278,C13H16O8
299.0408546941403,52903474.59847551,C12H12O9
299.01972891897185,9915353.449206213,C15H8O7
298.0932926361,4659444.620635817,C13H17N1O7
298.05694968329783,5108982.282118263,C12H13N1O8
297.2433741895177,10457684.295674944,C18H34O3
297.1708197970522,5802473.24417025,C16H26O5
297.1527878651355,639661252.7622726,C16H26O3S1
297.13446485557705,115245812.08873135,C15H22O6
297.11307604562376,3586580.41347025,C18H18O4
297.0978445332429,356377582.3497735,C14H18O7
297.076908908703,5677220.004446854,C17H14O5
297.0613948228025,148127807.8222059,C13H14O8
297.0405154165355,7181854.68420907,C16H10O6
297.0252266584662,41417953.98411542,C12H10O9
297.0039200009582,3819227.96069182,C15H6O7
296.98888364348875,3700098.0751304263,C11H6O10
296.11399669382365,3345243.828683941,C14H19N1O6
296.0776447926552,9041516.236577539,C13H15N1O7
296.04108735044395,4988554.544662929,C12H11N1O8
296.0355528074172,20138578.50276807,C19H7N1O3
295.227832123849,6811878.325881934,C18H32O3
295.1549693357635,26485943.417041518,C16H24O5
295.13727313362733,4134515.092450105,C16H24O3S1
295.1187939239369,222114648.25020084,C15H20O6
295.082366386922,175414525.04515943,C14H16O7
295.06112337069897,3694002.9105660813,C17H12O5
295.04578395301826,105734586.15439054,C13H12O8
295.0093837532814,35063321.14107401,C12H8O9
294.0982894533454,6333698.259418935,C14H17N1O6
294.05616561243727,26883077.98585093,C20H9N1O2
294.0254460692883,3761040.349187123,C12H9N1O8
293.17900126607765,288373264.3781766,C14H30O4S1
293.13928563494767,48327690.933562994,C16H22O5
293.103115086262,155193849.45451954,C15H18O6
293.06678193817226,101416447.14712827,C14H14O7
293.03022937173665,90033908.75339246,C13H10O8
292.0826004645655,6622605.2629867,C14H15N1O6
292.04635736261304,6694677.096947611,C13H11N1O7
292.040672917913,18651692.87091162,C20H7N1O2
291.19979080891903,242570585.96707082,C15H32O3S1
291.12370982974363,42060421.86855817,C16H20O5
291.0874968394404,68075534.48035106,C15H16O6
291.05112445699507,66525270.41736566,C14H12O7
291.0145660181224,47678950.674131475,C13H8O8
290.06693110801405,5045574.36987458,C14H13N1O6
289.1657254570355,13234407.509794708,C14H26O6
289.14438417985184,10446695.265648318,C17H22O4
289.1291843176366,3293947.7741404087,C13H22O7
289.1081812579454,28157283.420294072,C16H18O5
289.071876976127,38480090.898475245,C15H14O6
289.0563987166997,11997749.057286387,C11H14O9
289.03538497736645,35615344.86777279,C14H10O7
288.99882840944974,9202583.47330196,C13H6O8
287.1498947963641,5014470.623470286,C14H24O6
287.1289590204884,8518846.28619235,C17H20O4
287.11344543398627,28537811.9003698,C13H20O7
287.09259412808353,16459719.009528195,C16H16O5
287.07715495916943,55366959.746144116,C12H16O8
287.05613495495146,18406816.870044883,C15H12O6
287.04091928699853,24504935.12845566,C11H12O9
287.01959298608534,18230059.779352486,C14H8O7
285.20704878609973,5943460.546539439,C16H30O4
285.13420616432336,28496262.94819392,C14H22O6
285.11332198687273,5676889.451907287,C17H18O4
285.09794327585837,114584506.58962135,C13H18O7
285.0768091568787,7147954.507755859,C16H14O5
285.06167982418646,66919915.56168313,C12H14O8
285.04031620587415,12496455.227981988,C15H10O6
285.02529374423625,18911322.332785264,C11H10O9
285.0039407311496,3110799.764966802,C14H6O7
284.077469804521,4706515.080167732,C12H15N1O7
284.0717738443555,13454802.542019948,C19H11N1O2
283.2641376741751,26981948.00175759,C18H36O2
283.15501179167035,15323769.829482043,C15H24O5
283.1372988294889,3953773.710304454,C15H24O3S1
283.11874683872867,101156924.57067782,C14H20O6
283.0974704383596,4240210.303163604,C17H16O4
283.0824079522209,132478565.41643228,C13H16O7
283.0460090620204,64660971.44631235,C12H12O8
283.00952277713833,19080375.798871003,C11H8O9
282.0982652288551,4190021.7099557784,C13H17N1O6
282.06177620065733,5544839.72828331,C12H13N1O7
282.05625013752996,15463249.561464101,C19H9N1O2
281.24845220540914,39008741.81239334,C18H34O2
281.13954766711146,52530410.93591079,C15H22O5
281.1031537356895,152763203.1048494,C14H18O6
281.06671808454763,99589948.435902,C13H14O7
281.03022145501853,77130945.93169457,C12H10O8
280.99374623854845,11879380.721143216,C11H6O9
280.0827375990497,4740636.688950915,C13H15N1O6
280.0463648152582,5246649.997885326,C12H11N1O7
279.2329876449299,8870784.87867178,C18H32O2
279.1636328237143,37334194.067520596,C13H28O4S1
279.16026470124876,5236651.207521626,C16H24O4
279.1238812833422,79855262.66131912,C15H20O5
279.08742160158135,95488202.70437355,C14H16O6
279.05093944860033,78150540.44249614,C13H12O7
279.01448351102187,66335729.32150731,C12H8O8
278.03050214965396,5045519.683647388,C12H9N1O7
277.18431073914695,172074300.24449334,C14H30O3S1
277.14460304237616,12302261.288973128,C16H22O4
277.1081689463988,60238406.81416872,C15H18O5
277.0717127865655,54975697.29979286,C14H14O6
277.0352653269285,70527540.58710614,C13H10O7
276.99883569491203,15170778.540407252,C12H6O8
276.05145874536316,4916510.643360667,C13H11N1O6
275.1289400516382,12944495.23647905,C16H20O4
275.11352278508485,3123654.40777681,C12H20O7
275.09252610102106,31227730.159262083,C15H16O5
275.07718771920304,10605045.119611342,C11H16O8
275.0561003639943,34919778.82451626,C14H12O6
275.0408405158931,8653342.158269707,C10H12O9
275.0196794904531,29866850.272959363,C13H8O7
274.0355843650638,3632707.391172886,C13H9N1O6
273.1133052044021,9138276.826586945,C16H18O4
273.0977880179806,31879948.531721357,C12H18O7
273.07692290260445,16078003.453670602,C15H14O5
273.06140794855503,41651947.67630905,C11H14O8
273.0405247271606,21064732.984630823,C14H10O6
273.0041632245467,7978734.455808296,C13H6O7
271.2279579478421,7124005.324328716,C16H32O3
271.15515013606165,40593084.61051743,C14H24O5
271.1187500928155,31189842.469606288,C13H20O6
271.0823789684336,86795923.78661877,C12H16O7
271.0459865553875,46148659.74805151,C11H12O8
271.0095937678329,9344594.109398307,C10H8O9
270.06197417418076,3363920.7248116257,C11H13N1O7
269.1392873449172,23730297.97101146,C14H22O5
269.10288141189454,134366897.40550247,C13H18O6
269.06649588229146,112618430.43190175,C12H14O7
269.04563472908904,4299599.412835656,C15H10O5
269.0301242749483,60410257.28395192,C11H10O8
268.0827070360473,3735911.888533837,C12H15N1O6
268.0463464724779,3734197.1538440017,C11H11N1O7
268.0406064185101,18082638.693832904,C18H7N1O2
267.2329762781493,4551166.725171923,C17H32O2
267.1965523675245,3399278.694961004,C16H28O3
267.16014298211985,5182643.502702402,C15H24O4
267.1237191117104,46504000.358926274,C14H20O5
267.0872986833256,127811207.431323,C13H16O6
267.0509025297328,64705908.50020337,C12H12O7
267.0145093214992,56181777.82393422,C11H8O8
266.0668646000934,5597994.973776441,C12H13N1O6
266.03052246304924,3058764.4215577478,C11H9N1O7
265.14785100086317,673011553.4808272,C12H26O4S1
265.1444227393485,15298160.487466294,C15H22O4
265.1080034254191,62372873.081191316,C14H18O5
265.0715955279827,69624237.43221436,C13H14O6
265.03519697782264,80895500.0223986,C12H10O7
264.99882956497436,37216202.818143524,C11H6O8
263.1288680037214,18016146.762809522,C15H20O4
263.0925269470537,39953102.423553705,C14H16O5
263.0561807268756,34602621.74311966,C13H12O6
263.01982134004055,42991861.88993648,C12H8O7
262.03556377316875,3222591.871990762,C12H9N1O6
261.1130915365182,16041189.492145278,C15H18O4
261.0767692335,25296464.18398724,C14H14O5
261.0670377914869,3776778.505895407,C16H10N2O2
261.06160850942064,7599556.612402972,C10H14O8
261.04047932983036,24232448.97458116,C13H10O6
261.0251175591519,3953393.348490751,C9H10O9
261.0041415482498,9374383.76085873,C12H6O7
259.13388438269067,3212288.5514759836,C16H20O3
259.11871952218377,5732092.340305929,C12H20O6
259.0976250541493,9795657.310579857,C15H16O4
259.0822079180806,19772366.588768214,C11H16O7
259.06127691588426,11619644.712807527,C14H12O5
259.02484515960333,11355428.703462858,C13H8O6
258.0561682210057,3230703.560256678,C17H9N1O2
257.2120854648645,3117706.643652455,C15H30O3
257.1393810446535,4033279.591720748,C13H22O5
257.1031046519118,36232926.8982391,C12H18O6
257.0817915725434,5957193.058224215,C15H14O4
257.0667490534123,53045442.20455685,C11H14O7
257.0454964219622,7525969.400833961,C14H10O5
257.0302752426227,26917750.074320428,C10H10O8
257.009227614854,3342461.409169369,C13H6O6
256.993768021993,6264854.480083859,C9H6O9
255.23284040937082,145150868.48768237,C16H32O2
255.16012153360205,87194508.21067896,C14H24O4
255.12384466899596,22661693.018231362,C13H20O5
255.08745670166942,82941551.26470843,C12H16O6
255.0662974264675,3238325.149994501,C15H12O4
255.05093939041507,69046671.69021684,C11H12O7
255.0144819789683,33055212.412063,C10H8O8
254.06694044176842,3391550.4534524484,C11H13N1O6
254.04914367774322,11988066.744288322,C11H13N1O4S1
253.2173799102136,29667165.77770841,C16H30O2
253.1080357720207,59320863.090972,C13H18O5
253.07182382642128,68427280.65332662,C12H14O6
253.0354232484055,58718256.64163892,C11H10O7
252.99888716847104,27570690.59799747,C10H6O8
252.05126803400944,4398231.849526416,C11H11N1O6
251.12888674213224,15320970.289753664,C14H20O4
251.0925639709698,46022761.14993391,C13H16O5
251.05603367964585,51003919.99924001,C12H12O6
251.01956208745057,69314867.60740109,C11H8O7
250.98334477055613,4700388.359639292,C10H4O8
250.0355739538937,3828250.9897401873,C11H9N1O6
249.11322120355157,16891508.418974858,C14H18O4
249.07689481077736,27272398.284130495,C13H14O5
249.04034501934646,40912078.04239713,C12H10O6
249.00394615861606,34989510.38487228,C11H6O7
247.13394163959856,4227325.1550801005,C15H20O3
247.09744415647154,14206492.139927315,C14H16O4
247.06121827587896,15398301.620179715,C13H12O5
247.02483081003328,21979278.30665762,C12H8O6
245.11821880301346,4690104.151332545,C15H18O3
245.10301142959582,6992862.902238712,C11H18O6
245.08200679386738,7391025.68444599,C14H14O4
245.06655487465108,17991203.922767952,C10H14O7
245.04543126254777,11100074.987576386,C13H10O5
245.03034574214277,14671784.841493303,C9H10O8
245.00909274053743,5770648.091063506,C12H6O6
243.1238082147407,4317722.525858978,C12H20O5
243.08726942261922,36541554.37910559,C11H16O6
243.06616771613486,4616687.03188499,C14H12O4
243.05108934525555,33994952.381418586,C10H12O7
243.02985441464898,3929268.489893083,C13H8O5
243.01455365866596,8857133.727724362,C9H8O8
242.97817135081945,5226991.56157623,C8H4O9
242.17612774742003,4238364.624999087,C13H25N1O3
241.21732732790036,22219336.2252415,C15H30O2
241.10800974765303,27773855.902113885,C12H18O5
241.07174683049837,56205266.59272719,C11H14O6
241.03538415074962,40529165.86278672,C10H10O7
240.99886252723132,17486776.51344895,C9H6O8
240.0512351543321,3118074.960734185,C10H11N1O6
239.20162602282957,3118223.318033775,C15H28O2
239.12894478884297,9455849.838279946,C13H20O4
239.09235031614833,63886347.19262618,C12H16O5
239.05617487859666,47267658.990818635,C11H12O6
239.01959230214516,68709677.31595613,C10H8O7
238.03567973982308,3415990.876957996,C10H9N1O6
237.11322256310115,16690824.378933044,C13H18O4
237.0767570603895,43797892.01995681,C12H14O5
237.04046601565176,47499436.47809679,C11H10O6
237.00396080259915,31345202.082272287,C10H6O7
235.13400152146943,4034038.7596526365,C14H20O3
235.0974531185248,16867137.315327633,C13H16O4
235.06125858295712,22640507.169380922,C12H12O5
235.02466119545338,47114154.762471825,C11H8O6
234.98845194493114,5249683.032734401,C10H4O7
233.1546100422488,4623518.264376072,C15H22O2
233.1182556421517,4567700.908377762,C14H18O3
233.08192727915554,11346439.935193306,C13H14O4
233.0454215138455,17913733.531984687,C12H10O5
233.03034873620214,7317778.325552171,C8H10O8
233.00920590609272,12240842.148892166,C11H6O6
232.04366265155167,4334664.091899989,C12H11N1O2S1
231.10269671071407,4161302.0119069703,C14H16O3
231.05105448255884,14121763.703715213,C9H12O7
231.0299448805473,6939086.259983528,C12H8O5
231.01460317363996,4850361.757313592,C8H8O8
229.10814150449403,6381212.134639297,C11H18O5
229.0716203602287,29259385.67425136,C10H14O6
229.03540206787181,20207383.243030533,C9H10O7
227.20169205218502,29124432.779993378,C14H28O2
227.12875580489325,3115937.798435119,C12H20O4
227.09252966144382,23195352.134143062,C11H16O5
227.0560930141611,40579930.28730829,C10H12O6
225.18594956746904,3319090.578883943,C14H26O2
225.11322821262073,8715116.097238163,C12H18O4
225.07689472674045,40896071.85953195,C11H14O5
225.04036178959038,46834228.15981293,C10H10O6
225.0039591320279,51378279.65833988,C9H6O7
223.0611255737818,33991848.251334675,C11H12O5
223.02486439768896,53442939.22355449,C10H8O6
221.11822213519275,4982856.764243382,C13H18O3
221.04545633424084,25710737.990492962,C11H10O5
221.0091766000648,26476833.90566763,C10H6O6
219.06621898680862,8171780.0662774425,C12H12O4
219.0299165292927,12879917.003944194,C11H8O5
217.07175355773833,9890255.450113853,C9H14O6
217.05067510339998,4840097.50607628,C12H10O4
217.0353219164318,10540463.083119802,C8H10O7
217.01427492748502,3704667.1835085168,C11H6O5
215.0559920971409,23484247.0481111,C9H12O6
215.0196076817808,12697006.430075755,C8H8O7
213.18604754564936,3448497.85753131,C13H26O2
213.11329014635015,3561190.2162792534,C11H18O4
213.07686913231382,21075786.388013,C10H14O5
213.0404960720832,27404054.395854436,C9H10O6
213.00408989666792,11766158.47876692,C8H6O7
211.0975638903435,11038521.703377662,C11H16O4
211.0612310931053,31865190.301694706,C10H12O5
211.02485682153454,41999843.40601334,C9H8O6
209.08196734938483,12787464.830896953,C11H14O4
209.04556624328666,26726206.991969835,C10H10O5
209.00908325829138,36863888.43372586,C9H6O6
207.10257253428904,5044341.032484192,C12H16O3
207.02986581669282,22156464.98621397,C10H8O5
206.99356337618877,4255070.374133828,C9H4O6
205.05057917204738,8171609.975103957,C11H10O4
205.01428473099355,8820572.16567838,C10H6O5
203.05602273528214,9706116.185836893,C8H12O6
203.03490368593154,3867386.608802893,C11H8O4
203.0196393216705,8138232.862540366,C7H8O7
201.07677297811352,8175446.020706134,C9H14O5
201.04047351950598,13341443.09649737,C8H10O6
199.1703840256926,9639581.79656087,C12H24O2
199.0976073672803,3936438.534674822,C10H16O4
199.02483704359645,17434425.038554464,C8H8O6
197.08195984828154,10721696.660429142,C10H14O4
197.0454249968151,35782653.666982286,C9H10O5
197.00917706584707,29553121.40213467,C8H6O6
195.0662364084119,12278177.854253365,C10H12O4
195.0299206501445,26311116.05626965,C9H8O5
193.08692182980238,4237568.946837576,C11H14O3
193.05064745775698,7847831.464129499,C10H10O4
193.01425111729083,11286471.433126338,C9H6O5
191.0349493376152,5844980.908122741,C10H8O4
191.0197538899869,12745812.8445539,C6H8O7
190.9984929274774,3170089.9597731098,C9H4O5
189.04040420066525,7976347.634224646,C7H10O6
185.00907577815408,9848713.138321161,C7H6O6
183.06629130493576,9433459.41218403,C9H12O4
183.029823682844,17424766.640332405,C8H8O5
181.05053166450625,12135156.559038557,C9H10O4
181.01426689297207,11553346.937543409,C8H6O5
179.05602654683395,3673576.4490369344,C6H12O6
179.03489827589178,7931553.89629029,C9H8O4
173.08184033137488,3094581.16122882,C8H14O4
173.04547841057436,4319948.130595211,C7H10O5
169.05058813739643,4980823.894969394,C8H10O4
169.01415959723533,5639867.661508376,C7H6O5
167.03499013859,3981777.267557013,C8H8O4
155.03496992815695,3438867.085599589,C7H8O4
