,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O
1965,5053,185.09258113109635,185.09308101922323,185.0931657866861,7362132.175107244,1798.2564643300566,835211.9501490373,6.871870282441207,-1,-0.4579718677964522,0.31185641722667345,0.0,0.18711385033600406,3.0,1.75,0.375,N2 O3,de-protonated,0.0,,C8 H14 O3 N2,8.0,14.0,3.0,,2.0,,,
1966,5054,185.0813534458306,185.081853304554,185.0819323973938,23512496.383485842,5337.144278878232,835262.2003405583,21.946743323897067,-1,-0.4273396046901393,0.3625652701881553,0.0,0.21753916211289318,3.0,1.5555555555555556,0.4444444444444444,O4,de-protonated,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,,
1967,5056,185.05621068694668,185.05671047982116,185.0567802773018,5484413.659871415,1256.644444545113,835375.699691614,5.119193509363473,-1,-0.37716791864591076,0.45370453137787226,0.0,0.27222271882672333,4.0,1.4285714285714286,0.5714285714285714,N2 O4,de-protonated,0.0,,C7 H10 O4 N2,7.0,10.0,4.0,,2.0,,,
1968,5057,185.04496589912878,185.04546566255135,185.0455468880095,25476511.412932206,6201.982657781363,835426.4494451405,23.779969921044348,-1,-0.4389484617509825,0.3428641944205152,0.0,0.2057185166523091,4.0,1.25,0.625,O5,de-protonated,0.0,,C8 H10 O5,8.0,10.0,5.0,,,,,
1969,5063,185.0086115917119,185.0091112599088,185.0091613786252,10814938.408594988,2710.6292046832077,835590.6995614063,10.094745936203365,-1,-0.2708985654692391,0.6651782813015141,0.0,0.39910696878090846,5.0,0.8571428571428571,0.8571428571428571,O6,de-protonated,0.0,,C7 H6 O6,7.0,6.0,6.0,,,,,
1970,5067,184.0609669162173,184.06146409799055,184.06153130510882,4679903.7647312395,1052.7902644328879,839892.7000760684,4.368257841699624,-1,-0.36513397333450714,0.47678847985262596,0.0,0.28607308791157554,4.0,1.375,0.5,N1 O4,de-protonated,0.0,,C8 H11 O4 N1,8.0,11.0,4.0,,1.0,,,
1971,5074,183.10220813433727,183.102702792324,183.1026678423001,6798862.188835936,1572.321953380518,844290.9497460012,6.346109784315881,-1,0.19087665039832596,0.8167595535937267,0.0,0.490055732156236,3.0,1.6,0.3,O3,de-protonated,0.0,,C10 H16 O3,10.0,16.0,3.0,,,,,
1972,5075,183.06584207726263,183.0663366393589,183.06628233291582,21659191.512133013,5174.82567053117,844458.700309199,20.216854432087338,-1,0.29664907367836896,0.6133051756905274,0.0,0.36798310541431645,4.0,1.3333333333333333,0.4444444444444444,O4,de-protonated,0.0,,C9 H12 O4,9.0,12.0,4.0,,,,,
1973,5077,183.02936243958186,183.02985690547624,183.02989682353152,19079901.44862421,4721.320753457724,844626.9498722996,17.809325428852095,-1,-0.21809581916291132,0.7677782161954532,0.0,0.46066692971727186,5.0,1.0,0.625,O5,de-protonated,0.0,,C8 H8 O5,8.0,8.0,5.0,,,,,
1974,5078,183.01168800489964,183.01218242417974,183.0121387588021,6348257.906622445,1380.7334598552043,844708.1999679429,5.9255123130352825,-1,0.2385927945984192,0.7288710465315111,0.0,0.4373226279189067,5.0,1.0,0.375,S1 O3,de-protonated,0.0,,C8 H8 O3 S1,8.0,8.0,3.0,1.0,,,,
1975,5083,182.0453739505072,182.04586581698044,182.04588124063082,4240333.818993932,987.4725700507262,849191.950262274,3.957959904183649,-1,-0.08472397330086065,0.9609060665754585,0.0,0.5765436399452751,5.0,1.125,0.5,N1 O4,de-protonated,0.0,,C8 H9 O4 N1,8.0,9.0,4.0,,1.0,,,
1976,5087,181.08649879552596,181.08698812056082,181.0870177778221,7645937.921940233,1805.6416776618616,853688.9498509581,7.136776729549274,-1,-0.16377353630102676,0.8615606371362675,0.0,0.5169363822817605,4.0,1.4,0.3,O3,de-protonated,0.0,,C10 H14 O3,10.0,14.0,3.0,,,,,
1977,5088,181.0712163282955,181.07170561275834,181.07176163653722,14036550.417671442,3330.750561484027,853760.9501233005,13.101823138862486,-1,-0.30940097105955305,0.5875302408423067,0.0,0.352518144505384,0.0,2.3333333333333335,1.0,O6,de-protonated,0.0,,C6 H14 O6,6.0,14.0,6.0,,,,,
1978,5089,181.05007459542216,181.0505638237543,181.05063226843782,19752352.85953809,4542.825031943346,853860.6998994725,18.43699670086066,-1,-0.37804167087128443,0.4520443306470219,0.0,0.2712265983882131,5.0,1.1111111111111112,0.4444444444444444,O4,de-protonated,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,,
1979,5092,181.01380990327928,181.01429903532033,181.01424675905352,35711518.2545135,8347.152232153343,854031.7000669148,33.33340331267188,-1,0.28879642210492723,0.6291710783787539,0.0,0.3775026470272523,6.0,0.75,0.625,O5,de-protonated,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,,
1980,5094,180.06605022389934,180.066536835236,180.0666166855371,13333837.557864157,2890.861759564331,858526.4504120194,12.445905599820392,-1,-0.44344866672706806,0.3353831136029195,0.0,0.2012298681617517,5.0,1.2222222222222223,0.3333333333333333,N1 O3,de-protonated,0.0,,C9 H11 O3 N1,9.0,11.0,3.0,,1.0,,,
1981,5095,180.05901240119488,180.0594989937833,180.0594664071315,8323460.268861852,1976.9576215477873,686848.1599879211,7.769181251875398,-1,0.18097716520275375,0.8336349892979862,0.9995499977761214,0.9000009926892403,1.0,2.4,1.2,13C1 O6,de-protonated,1.0,5103.0,C5 H12 O6 13C1,5.0,12.0,6.0,,,1.0,,
1982,5101,179.07091482541824,179.07139878137212,179.0713677133441,5163225.250101398,1194.820088125897,863297.4495769071,4.819393799759512,-1,0.17349522941016496,0.8460087930857161,0.0,0.5076052758514297,5.0,1.2,0.3,O3,de-protonated,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,,
1983,5103,179.05557597791082,179.05605989286553,179.05611157205922,126332618.90987048,29120.801130878157,863371.449696901,117.91982932947855,-1,-0.2886201048103945,0.7315810146563535,0.9995499977761214,0.8387686079042607,1.0,2.0,1.0,O6,de-protonated,0.0,,C6 H12 O6,6.0,12.0,6.0,,,,,
1984,5105,179.03445092627194,179.0349347847581,179.0349822039598,12843282.052806249,2913.1761109965246,863473.6999574001,11.988017352650166,-1,-0.2648599794456263,0.6772419292263925,0.0,0.4063451575358355,6.0,0.8888888888888888,0.4444444444444444,O4,de-protonated,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,,
1985,5109,178.9980964379431,178.9985801992421,178.99859669457553,8766068.770842576,2122.394308592171,863648.6997205485,8.182315400947214,-1,-0.0921534231602818,0.9539164542248965,0.0,0.5723498725349379,7.0,0.5,0.625,O5,de-protonated,0.0,,C8 H4 O5,8.0,4.0,5.0,,,,,
1986,5116,177.07637727950126,177.07685588654675,177.0768470169655,5245015.34435367,1189.3478358009565,873021.4494041308,4.895737297094517,-1,0.050088881749415816,0.986158376990659,0.0,0.5916950261943954,1.0,2.0,0.7142857142857143,O5,de-protonated,0.0,,C7 H14 O5,7.0,14.0,5.0,,,,,
1987,5118,177.05528097731545,177.05575952759452,177.0557176488661,4397355.130658186,934.9993685111818,873125.4498383568,4.104524793222715,-1,0.23652852879618075,0.7328533289261779,0.0,0.43971199735570676,6.0,1.0,0.3,O3,de-protonated,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,,
1988,5120,177.0399082592521,177.04038676816336,177.04046150758123,31677298.51138102,6936.307963584165,873201.199819264,29.567831857787493,-1,-0.4221600939830384,0.3715371719135721,0.0,0.22292230314814326,2.0,1.6666666666666667,1.0,O6,de-protonated,0.0,,C6 H10 O6,6.0,10.0,6.0,,,,,
1989,5122,177.0187727966142,177.01925124864675,177.0193321394818,7528132.445547888,1669.7484210071482,698644.5602689158,7.026816200034929,-1,-0.45696045778185246,0.3134637848780638,0.0,0.1880782709268383,7.0,0.6666666666666666,0.4444444444444444,O4,de-protonated,0.0,,C9 H6 O4,9.0,6.0,4.0,,,,,
1990,5126,176.0558879009994,176.05636375751178,176.0564459246805,4731319.347751895,1020.9206806648987,878082.2001847471,4.416249538752915,-1,-0.4667092323493633,0.29816827691369263,0.0,0.17890096614821557,2.0,1.8333333333333333,0.8333333333333334,N1 O5,de-protonated,0.0,,C6 H11 O5 N1,6.0,11.0,5.0,,1.0,,,
1991,5130,175.0718845061648,175.07235770163425,175.0724303417798,25213220.51916738,5553.610058665035,883017.4499448203,23.534212194143233,-1,-0.41491481793589285,0.3842688612431641,0.0,0.23056131674589847,2.0,2.0,0.6666666666666666,N2 O4,de-protonated,0.0,,C6 H12 O4 N2,6.0,12.0,4.0,,2.0,,,
1992,5131,175.0606424487058,175.0611156137231,175.0611969524875,7390521.939518923,1486.1903766615933,883074.1995752414,6.898369504914522,-1,-0.4646304596274837,0.3013926236409088,0.0,0.18083557418454527,2.0,1.7142857142857142,0.7142857142857143,O5,de-protonated,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,,
1993,5133,175.03953366210547,175.0400067699409,175.0400675843881,4508618.903627606,920.8273385347992,883180.6998477766,4.20837924690477,-1,-0.3474315798027427,0.511399648436144,0.0,0.3068397890616864,7.0,0.8,0.3,O3,de-protonated,0.0,,C10 H8 O3,10.0,8.0,3.0,,,,,
1994,5135,175.02432844105502,175.02480150769833,175.0248114431032,15296008.53259272,3406.6817804349544,706605.7598640554,14.277410942239687,-1,-0.056765693925256856,0.9822573761305315,0.0,0.5893544256783189,3.0,1.3333333333333333,1.0,O6,de-protonated,0.0,,C6 H8 O6,6.0,8.0,6.0,,,,,
1995,5139,174.04032181044568,174.04079220692762,174.0407958602025,4620594.185861821,1066.1302009261153,888251.2001202382,4.3128978287573245,-1,-0.020990911181953988,0.9975551138797154,0.0,0.5985330683278293,3.0,1.5,0.8333333333333334,N1 O5,de-protonated,0.0,,C6 H9 O5 N1,6.0,9.0,5.0,,1.0,,,
1996,5143,173.09264804412396,173.09311586082157,173.09316578668611,7804976.4512961805,1787.2492391107064,714491.3599175813,7.2852245049559095,-1,-0.28843348215320175,0.6299037891984484,0.0,0.377942273519069,2.0,2.0,0.42857142857142855,N2 O3,de-protonated,0.0,,C7 H14 O3 N2,7.0,14.0,3.0,,2.0,,,
1997,5144,173.08138687302932,173.08185465902298,173.0819323973938,17354793.052603852,3620.4359459412453,893172.4500888089,16.199096104162006,-1,-0.4491420320835495,0.32604683251496486,0.0,0.19562809950897891,2.0,1.75,0.5,O4,de-protonated,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,,
1998,5145,173.04503277793918,173.04550046480452,173.0455468880095,10854752.30820636,2380.233305931509,714687.9598325922,10.131908533540665,-1,-0.26827159569841974,0.6704330824788912,0.0,0.40225984948733473,3.0,1.4285714285714286,0.7142857142857143,O5,de-protonated,0.0,,C7 H10 O5,7.0,10.0,5.0,,,,,
1999,5148,173.00872966764916,173.00919725551333,173.0091613786252,8166468.2251373185,1733.8797683480236,893547.2005270075,7.622643681754333,-1,0.20736987471655177,0.7874924686960452,0.0,0.4724954812176271,4.0,1.0,1.0,O6,de-protonated,0.0,,C6 H6 O6,6.0,6.0,6.0,,,,,
2000,5150,172.06098919060494,172.0614541897287,172.06153130510882,5800040.91960926,1237.3268714931594,718775.360001135,5.4138023991433215,-1,-0.4481848995386705,0.3276062657486065,0.0,0.1965637594491639,3.0,1.5714285714285714,0.5714285714285714,N1 O4,de-protonated,0.0,,C7 H11 O4 N1,7.0,11.0,4.0,,1.0,,,
2001,5154,171.13851408462287,171.13897655627667,171.13905335168442,7734982.6381848445,1589.1604235607442,903311.9502480447,7.21989174634274,-1,-0.4487310537617889,0.326715925665251,0.0,0.1960295553991506,1.0,2.0,0.2,O2,de-protonated,0.0,,C10 H20 O2,10.0,20.0,2.0,,,,,
2002,5155,171.1021280131507,171.1025903849545,171.10266784230012,9235858.021414211,1925.9773690678521,903504.4501452897,8.620820267910773,-1,-0.45269513671554673,0.32029397347011973,0.0,0.19217638408207183,2.0,1.7777777777777777,0.3333333333333333,O3,de-protonated,0.0,,C9 H16 O3,9.0,16.0,3.0,,,,,
2003,5156,171.06574469875585,171.0662069707054,171.06628233291582,17850519.461892672,3484.4428877933633,903696.1999181949,16.661810912751204,-1,-0.44054391897920464,0.34020178279274216,0.0,0.20412106967564528,3.0,1.5,0.5,O4,de-protonated,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,,
2004,5158,171.0293570615185,171.02981923359002,171.02989682353152,14269389.247041067,2896.0403647327353,723110.9595641497,13.319156676767925,-1,-0.4536630316604403,0.31873676605163553,0.0,0.19124205963098131,4.0,1.1428571428571428,0.7142857142857143,O5,de-protonated,0.0,,C7 H8 O5,7.0,8.0,5.0,,,,,
2005,5160,171.01161698749888,171.01207911087252,171.0121387588021,5345919.685052889,1057.2987658477264,723185.9596434706,4.989922177741568,-1,-0.34879354192203993,0.5087127007049698,0.0,0.30522762042298185,4.0,1.1428571428571428,0.42857142857142855,S1 O3,de-protonated,0.0,,C7 H8 O3 S1,7.0,8.0,3.0,1.0,,,,
2006,5173,169.08658226889153,169.08703909111404,169.0870177778221,4389422.058095871,861.2040048213707,731419.3600550074,4.0971200028314545,-1,0.1260492509628742,0.9155146023814372,0.0,0.5493087614288623,3.0,1.5555555555555556,0.3333333333333333,O3,de-protonated,0.0,,C9 H14 O3,9.0,14.0,3.0,,,,,
2007,5174,169.05016130621635,169.05061802782242,169.05063226843782,10705498.575579707,2283.5650204385147,731576.959691166,9.992593961975588,-1,-0.08423875858194078,0.961343822694814,0.0,0.5768062936168884,4.0,1.25,0.5,O4,de-protonated,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,,
2008,5176,169.01373396964965,169.0141905906098,169.01424675905352,12272779.452919044,2565.0240936400287,914668.4500445469,11.455505877852687,-1,-0.33232963972808643,0.5414133934468417,0.0,0.32484803606810503,5.0,0.8571428571428571,0.7142857142857143,O5,de-protonated,0.0,,C7 H6 O5,7.0,6.0,5.0,,,,,
2009,5180,167.07091966224016,167.07137089809814,167.0713677133441,5822050.023331882,1174.0457681879225,740243.7598902253,5.434345864299522,-1,0.019062237169599566,0.9979833202039519,0.0,0.598789992122371,4.0,1.3333333333333333,0.3333333333333333,O3,de-protonated,0.0,,C9 H12 O3,9.0,12.0,3.0,,,,,
2010,5181,167.03456598610208,167.03501712087188,167.0349822039598,15040356.056132164,3086.179535687751,925506.2002328316,14.038782972266274,-1,0.20903951749820263,0.7844566242318384,0.0,0.470673974539103,5.0,1.0,0.5,O4,de-protonated,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,,
2011,5183,166.99808674820704,166.99853778152766,166.99859669457553,4384721.679683888,854.9509536949848,740566.5601506648,4.092732633797963,-1,-0.3527757060954113,0.50087797463181,0.0,0.300526784779086,6.0,0.5714285714285714,0.7142857142857143,O5,de-protonated,0.0,,C7 H4 O5,7.0,4.0,5.0,,,,,
2012,5187,165.05530736372302,165.0557529768948,165.0557176488661,5196921.979964319,995.0773262809809,936604.4496709303,4.850846584231842,-1,0.21403698826536818,0.7752961607695232,0.0,0.4651776964617139,5.0,1.1111111111111112,0.3333333333333333,O3,de-protonated,0.0,,C9 H10 O3,9.0,10.0,3.0,,,,,
2013,5189,165.01880676805382,165.0192522790686,165.0193321394818,9951529.285545802,1827.5878471344793,936811.1996450967,9.288833280311135,-1,-0.48394580294936995,0.27222379401974506,0.0,0.16333427641184703,6.0,0.75,0.5,O4,de-protonated,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,,
2014,5190,164.07129300103557,164.07173585598812,164.0717020659654,7178181.723533477,1383.6592839693997,942221.6998917845,6.700169528971238,-1,0.20594668237624952,0.790070155343122,0.0,0.47404209320587315,5.0,1.2222222222222223,0.2222222222222222,N1 O2,de-protonated,0.0,,C9 H11 O2 N1,9.0,11.0,2.0,,1.0,,,
2015,5192,163.06067854412348,163.0611185572506,163.0611969524875,3776500.3171566892,672.7416326603642,758448.959942175,3.5250141784802724,-1,-0.4807718719280571,0.27689415431463266,0.0,0.16613649258877958,1.0,2.0,0.8333333333333334,O5,de-protonated,0.0,,C6 H12 O5,6.0,12.0,5.0,,,,,
2016,5193,163.03962919580965,163.04006914964904,163.0400675843881,5051541.433984423,1003.3238372022199,948183.4495424691,4.715147274602187,-1,0.009600467871720933,0.9994880811676475,0.0,0.5996928487005885,6.0,0.8888888888888888,0.3333333333333333,O3,de-protonated,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,,
2017,5196,163.00320162898288,163.00364148021072,163.0036820750038,3590759.989154052,670.6249481432968,948395.6999695481,3.3516427407101252,-1,-0.24904218465940647,0.7085272771190071,0.0,0.42511636627140426,7.0,0.5,0.5,O4,de-protonated,0.0,,C8 H4 O4,8.0,4.0,4.0,,,,,
2018,5201,161.05626802203167,161.0567023716829,161.0567802773018,4431343.830063885,810.8712441427322,767888.160431559,4.136250104291508,-1,-0.48371523874333994,0.2725614215869803,0.0,0.1635368529521882,2.0,2.0,0.8,N2 O4,de-protonated,0.0,,C5 H10 O4 N2,5.0,10.0,4.0,,2.0,,,
2019,5202,161.04513188863936,161.04556620672463,161.0455468880095,24249298.886358354,4758.870614263341,959926.7006445094,22.634480395589094,-1,0.11995808323543697,0.9231679308845628,0.0,0.5539007585307377,2.0,1.6666666666666667,0.8333333333333334,O5,de-protonated,0.0,,C6 H10 O5,6.0,10.0,5.0,,,,,
2020,5204,159.10217208403608,159.10260087766534,159.10266784230012,6145819.964218873,1058.3799021736986,971649.4504837225,5.736555194723102,-1,-0.42088945264850214,0.37375485134624337,0.0,0.224252910807746,1.0,2.0,0.375,O3,de-protonated,0.0,,C8 H16 O3,8.0,16.0,3.0,,,,,
2021,5205,159.07705015669902,159.07747887867674,159.07751572220812,4449818.637460511,784.6765119419048,971802.4495483988,4.153494630320525,-1,-0.23160740981362846,0.7422931238346743,0.0,0.44537587430080455,2.0,2.0,0.5,N2 O3,de-protonated,0.0,,C6 H12 O3 N2,6.0,12.0,3.0,,2.0,,,
2022,5206,159.06580509593394,159.0662337858372,159.06628233291582,4425360.515766357,806.1295112540771,971871.2002399687,4.1306652331246045,-1,-0.3052003096333472,0.5960178840586469,0.0,0.3576107304351881,2.0,1.7142857142857142,0.5714285714285714,O4,de-protonated,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,,
2023,5207,159.02946005138858,159.0298886376166,159.02989682353152,10096879.879149122,1898.6611572101497,972093.6998659208,9.424504632164213,-1,-0.051474062872483614,0.9853879237145672,0.0,0.5912327542287403,3.0,1.3333333333333333,0.8333333333333334,O5,de-protonated,0.0,,C6 H8 O5,6.0,8.0,5.0,,,,,
2024,5210,157.12290508137434,157.12332821247944,157.1234032872064,5721689.343743107,993.5294481425572,983889.1999822354,5.340668441076451,-1,-0.47780741375399144,0.2813001825157205,0.0,0.16878010950943229,1.0,2.0,0.2222222222222222,O2,de-protonated,0.0,,C9 H18 O2,9.0,18.0,2.0,,,,,
2025,5211,157.08652017203974,157.08694319872146,157.0870177778221,6549993.369016462,1113.2034039171192,984116.6998435557,6.1138137311526215,-1,-0.4747629797542239,0.2858690059786901,0.0,0.17152140358721404,2.0,1.75,0.375,O3,de-protonated,0.0,,C8 H14 O3,8.0,14.0,3.0,,,,,
2026,5212,157.05015491779892,157.05057784010177,157.05063226843782,4310666.71323029,780.6911704997242,984344.9504608,4.023609163703209,-1,-0.34656553285193387,0.5131101059609522,0.0,0.3078660635765713,3.0,1.4285714285714286,0.5714285714285714,O4,de-protonated,0.0,,C7 H10 O4,7.0,10.0,4.0,,,,,
2027,5213,157.01379735519527,157.01422017312947,157.01424675905352,5942387.483622126,982.6196233584343,984572.9493308985,5.546669766881579,-1,-0.16932173096328942,0.8527601658193813,0.0,0.5116560994916287,4.0,1.0,0.8333333333333334,O5,de-protonated,0.0,,C6 H6 O5,6.0,6.0,5.0,,,,,
2028,5216,155.03458626465135,155.03500338312725,155.0349822039598,5115215.482263748,927.6458643408805,997142.1995703656,4.774581116555322,-1,0.13660895848337537,0.9015157012770829,0.0,0.5409094207662497,4.0,1.1428571428571428,0.5714285714285714,O4,de-protonated,0.0,,C7 H8 O4,7.0,8.0,4.0,,,,,
2029,5217,153.01891786501045,153.01932914291038,153.0193321394818,8849112.920380902,1500.534068067518,1010277.1996788058,8.259829443043953,-1,-0.01958295976643169,0.9978717550804124,0.0,0.5987230530482474,5.0,0.8571428571428571,0.5714285714285714,O4,de-protonated,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,,
2030,5218,149.0451752894027,149.04557494623674,149.0455468880095,17374703.794815127,2639.5309745576515,1037212.2002849287,16.217680942690937,-1,0.18825270405900818,0.8212860767877126,0.0,0.4927716460726275,1.0,2.0,1.0,O5,de-protonated,0.0,,C5 H10 O5,5.0,10.0,5.0,,,,,
2031,3,689.4148522974733,689.4155316063718,,7633561.492424165,27222.489410275026,224235.9498924094,7.125224475912513,-1,,,,,,,,unassigned,,,,,,,,,,,,
2032,7,685.2499345907796,685.2506217654003,,6354804.323545537,20587.775425555705,180478.95992036033,5.931622788484551,-1,,,,,,,,unassigned,,,,,,,,,,,,
2033,8,685.1774110736326,685.1780983838397,,6174192.934877369,20760.954413540858,225622.44990412024,5.763038741779203,-1,,,,,,,,unassigned,,,,,,,,,,,,
2034,9,684.2458513653687,684.2465404129775,,10855888.013830418,36141.50744507337,225929.94992042857,10.132968609825895,-1,,,,,,,,unassigned,,,,,,,,,,,,
2035,12,679.2968154539242,679.2975136011188,,3910560.3028658624,14618.45832668163,227575.94989139677,3.6501467908740373,-1,,,,,,,,unassigned,,,,,,,,,,,,
2036,19,672.270820741038,672.2715314290944,,5780294.332226558,18417.81210275898,229954.4499558718,5.3953707839824805,-1,,,,,,,,unassigned,,,,,,,,,,,,
2037,23,666.2350688953167,666.2357900029634,,4395250.45173363,16072.052899077316,185629.95990837092,4.102560269873808,-1,,,,,,,,unassigned,,,,,,,,,,,,
2038,26,663.2654789255802,663.2662050396667,,4700849.595098188,15285.112611023715,233076.19989776207,4.387808839401942,-1,,,,,,,,unassigned,,,,,,,,,,,,
2039,38,653.2810906084503,653.281832974874,,3407071.4994501593,11333.329680133473,236638.69991728273,3.1801865044460293,-1,,,,,,,,unassigned,,,,,,,,,,,,
